DelayID,ShippingID,Reason,DelayDuration
1132,19010,Logistics Issue,2
1133,32005,Traffic,9
1134,62400,Customs,4
1135,158869,Customs,3
1136,87615,Logistics Issue,4
1137,152540,Logistics Issue,7
1138,68635,Customs,4
1139,181655,Traffic,3
1140,4094,Logistics Issue,9
1141,132627,Traffic,5
1142,163692,Weather,7
1143,23378,Logistics Issue,6
1144,138168,Weather,1
1145,195005,Logistics Issue,3
1146,102025,Logistics Issue,5
1147,4556,Traffic,8
1148,94256,Weather,9
1149,58143,Customs,9
1150,28842,Logistics Issue,3
1151,159897,Weather,7
1152,67297,Weather,8
1153,51800,Traffic,9
1154,97319,Logistics Issue,6
1155,130896,Logistics Issue,6
1156,76421,Weather,3
1157,137848,Traffic,8
1158,143827,Customs,6
1159,143539,Traffic,5
1160,190102,Logistics Issue,2
1161,148685,Logistics Issue,1
1162,171257,Customs,4
1163,46310,Logistics Issue,2
1164,140612,Logistics Issue,2
1165,39062,Customs,8
1166,12258,Customs,7
1167,61511,Weather,5
1168,130412,Weather,5
1169,50637,Weather,1
1170,130653,Customs,7
1171,1579,Logistics Issue,7
1172,101634,Logistics Issue,9
1173,98702,Logistics Issue,8
1174,91128,Traffic,9
1175,164780,Traffic,2
1176,178079,Weather,8
1177,114507,Logistics Issue,9
1178,91988,Weather,2
1179,77342,Traffic,3
1180,113856,Traffic,1
1181,56622,Logistics Issue,5
1182,186831,Logistics Issue,5
1183,160689,Customs,5
1184,147351,Logistics Issue,9
1185,114048,Traffic,3
1186,193205,Logistics Issue,2
1187,44006,Weather,1
1188,174553,Weather,6
1189,107379,Logistics Issue,8
1190,38299,Traffic,4
1191,80420,Logistics Issue,2
1192,62297,Traffic,6
1193,165660,Weather,2
1194,66448,Weather,3
1195,182247,Logistics Issue,6
1196,180847,Weather,3
1197,54649,Customs,6
1198,190068,Logistics Issue,7
1199,93683,Customs,7
1200,37998,Logistics Issue,1
1201,89925,Traffic,4
1202,126254,Weather,2
1203,185894,Weather,8
1204,142225,Traffic,1
1205,192720,Logistics Issue,2
1206,59951,Weather,2
1207,99623,Customs,7
1208,85381,Customs,2
1209,53740,Traffic,4
1210,6601,Customs,9
1211,110663,Customs,7
1212,2542,Weather,9
1213,19860,Customs,9
1214,7813,Weather,2
1215,82066,Traffic,5
1216,183810,Logistics Issue,7
1217,47553,Traffic,6
1218,43942,Weather,2
1219,5250,Traffic,3
1220,191017,Weather,5
1221,90990,Weather,2
1222,191380,Logistics Issue,1
1223,133940,Weather,2
1224,161830,Logistics Issue,6
1225,190936,Logistics Issue,4
1226,39477,Weather,1
1227,178105,Logistics Issue,8
1228,11611,Weather,7
1229,46746,Customs,7
1230,82045,Weather,1
1231,111402,Traffic,5
1232,175681,Weather,5
1233,43289,Weather,6
1234,67386,Customs,6
1235,111338,Weather,5
1236,68890,Logistics Issue,1
1237,132795,Customs,9
1238,134029,Traffic,2
1239,48979,Traffic,4
1240,93799,Traffic,4
1241,160632,Traffic,7
1242,160086,Traffic,2
1243,119551,Weather,5
1244,167825,Customs,2
1245,735,Traffic,3
1246,90109,Weather,5
1247,59381,Weather,1
1248,144380,Logistics Issue,2
1249,17695,Weather,2
1250,82480,Weather,2
1251,159303,Logistics Issue,8
1252,116158,Weather,4
1253,40834,Weather,1
1254,132041,Customs,3
1255,105522,Weather,7
1256,84687,Logistics Issue,1
1257,121178,Weather,2
1258,25544,Weather,7
1259,16143,Weather,6
1260,64918,Customs,6
1261,12092,Logistics Issue,2
1262,133359,Customs,4
1263,86597,Customs,6
1264,173756,Customs,2
1265,165040,Logistics Issue,6
1266,161778,Customs,8
1267,124742,Logistics Issue,7
1268,183446,Logistics Issue,3
1269,95689,Customs,8
1270,179529,Logistics Issue,7
1271,54252,Weather,9
1272,94145,Customs,2
1273,46645,Customs,7
1274,87450,Traffic,8
1275,14445,Traffic,8
1276,40275,Logistics Issue,9
1277,1329,Logistics Issue,2
1278,118930,Traffic,1
1279,54963,Traffic,1
1280,186529,Traffic,2
1281,152621,Traffic,3
1282,3324,Traffic,9
1283,157018,Customs,2
1284,162593,Traffic,1
1285,52688,Logistics Issue,7
1286,25887,Traffic,1
1287,925,Traffic,5
1288,23636,Logistics Issue,5
1289,88458,Traffic,8
1290,84095,Weather,5
1291,157703,Customs,4
1292,165696,Customs,1
1293,191011,Logistics Issue,2
1294,138040,Traffic,3
1295,85016,Customs,9
1296,39490,Traffic,9
1297,139481,Logistics Issue,8
1298,50410,Customs,9
1299,194027,Weather,6
1300,152959,Traffic,6
1301,161495,Logistics Issue,4
1302,152730,Weather,7
1303,78004,Logistics Issue,9
1304,172042,Customs,4
1305,166335,Traffic,8
1306,5498,Weather,2
1307,2776,Logistics Issue,4
1308,81097,Traffic,4
1309,55503,Traffic,2
1310,57922,Traffic,2
1311,194017,Traffic,2
1312,164636,Logistics Issue,1
1313,10043,Logistics Issue,3
1314,105424,Traffic,9
1315,14037,Customs,5
1316,98624,Customs,3
1317,160142,Logistics Issue,4
1318,193336,Logistics Issue,4
1319,8205,Traffic,1
1320,51932,Customs,5
1321,55012,Weather,6
1322,163520,Weather,3
1323,70803,Weather,4
1324,13033,Logistics Issue,8
1325,92647,Customs,9
1326,136962,Logistics Issue,6
1327,167676,Traffic,2
1328,166136,Weather,8
1329,110777,Customs,8
1330,168270,Weather,5
1331,10199,Logistics Issue,9
1332,74864,Traffic,1
1333,145657,Weather,8
1334,103139,Traffic,3
1335,173783,Customs,2
1336,153255,Traffic,2
1337,114048,Customs,8
1338,2652,Logistics Issue,4
1339,162839,Traffic,2
1340,187982,Traffic,2
1341,39589,Traffic,9
1342,130840,Logistics Issue,6
1343,159505,Customs,3
1344,30394,Logistics Issue,3
1345,119001,Traffic,3
1346,19477,Weather,6
1347,38474,Logistics Issue,4
1348,129010,Logistics Issue,6
1349,185795,Weather,8
1350,97648,Traffic,7
1351,36056,Weather,3
1352,93205,Weather,7
1353,48465,Customs,1
1354,98,Customs,3
1355,88336,Logistics Issue,3
1356,67920,Customs,3
1357,131562,Customs,5
1358,52216,Customs,7
1359,15911,Customs,9
1360,18910,Weather,4
1361,112131,Customs,8
1362,5859,Customs,2
1363,51341,Weather,9
1364,167967,Customs,9
1365,12768,Customs,3
1366,10498,Customs,5
1367,42502,Customs,7
1368,732,Weather,2
1369,151657,Customs,6
1370,60820,Logistics Issue,8
1371,76713,Logistics Issue,9
1372,133920,Traffic,2
1373,37295,Weather,8
1374,75963,Customs,9
1375,126257,Customs,8
1376,47036,Customs,8
1377,174773,Customs,8
1378,121310,Traffic,7
1379,134638,Traffic,8
1380,182088,Logistics Issue,5
1381,42073,Customs,6
1382,113448,Customs,3
1383,182318,Traffic,9
1384,110906,Customs,6
1385,140824,Customs,6
1386,50026,Weather,6
1387,13658,Customs,4
1388,183522,Logistics Issue,9
1389,40089,Customs,4
1390,196600,Customs,1
1391,161312,Weather,3
1392,139963,Weather,5
1393,139019,Logistics Issue,4
1394,156608,Weather,6
1395,65340,Traffic,2
1396,125393,Logistics Issue,3
1397,1457,Logistics Issue,8
1398,133992,Weather,5
1399,194328,Weather,4
1400,32511,Logistics Issue,7
1401,139253,Logistics Issue,4
1402,3245,Traffic,7
1403,115088,Customs,7
1404,16515,Customs,9
1405,137487,Traffic,2
1406,155140,Logistics Issue,9
1407,62170,Customs,7
1408,185371,Customs,4
1409,168443,Logistics Issue,3
1410,52479,Logistics Issue,5
1411,76686,Weather,2
1412,78301,Traffic,1
1413,132501,Weather,9
1414,30987,Weather,8
1415,90444,Traffic,9
1416,126118,Logistics Issue,6
1417,103086,Logistics Issue,8
1418,64751,Traffic,1
1419,177509,Traffic,9
1420,134686,Logistics Issue,8
1421,2212,Weather,6
1422,91890,Weather,8
1423,27329,Customs,4
1424,68736,Weather,7
1425,176690,Weather,6
1426,134660,Traffic,5
1427,128809,Customs,9
1428,59135,Customs,8
1429,71453,Customs,1
1430,81134,Traffic,9
1431,164035,Traffic,8
1432,133896,Weather,2
1433,189139,Logistics Issue,4
1434,34563,Logistics Issue,1
1435,64687,Customs,5
1436,101745,Weather,8
1437,60488,Logistics Issue,5
1438,93336,Logistics Issue,2
1439,84827,Logistics Issue,1
1440,186567,Customs,3
1441,20506,Traffic,1
1442,103352,Logistics Issue,8
1443,79708,Customs,3
1444,181613,Traffic,2
1445,74766,Logistics Issue,1
1446,105457,Weather,4
1447,82280,Traffic,2
1448,61390,Logistics Issue,8
1449,29819,Customs,7
1450,141358,Traffic,4
1451,72631,Weather,5
1452,153783,Traffic,5
1453,14030,Customs,7
1454,83217,Traffic,4
1455,132817,Traffic,7
1456,51982,Weather,3
1457,159510,Customs,4
1458,47973,Customs,8
1459,90379,Weather,3
1460,173538,Weather,9
1461,47399,Traffic,9
1462,57549,Logistics Issue,5
1463,97226,Weather,4
1464,63606,Customs,2
1465,33714,Traffic,8
1466,77074,Logistics Issue,3
1467,152281,Weather,7
1468,196529,Traffic,7
1469,131287,Customs,7
1470,169087,Weather,6
1471,185456,Traffic,2
1472,122057,Customs,3
1473,84520,Logistics Issue,2
1474,138416,Customs,7
1475,176095,Weather,9
1476,179523,Logistics Issue,2
1477,171821,Weather,3
1478,36766,Logistics Issue,9
1479,163515,Weather,7
1480,117879,Customs,4
1481,195562,Logistics Issue,8
1482,185283,Weather,7
1483,106166,Logistics Issue,5
1484,94672,Weather,1
1485,126511,Weather,1
1486,43089,Customs,6
1487,140636,Logistics Issue,3
1488,146989,Traffic,8
1489,107889,Logistics Issue,7
1490,27223,Weather,9
1491,19303,Customs,5
1492,60050,Logistics Issue,8
1493,190229,Weather,3
1494,171006,Traffic,8
1495,9765,Traffic,8
1496,172081,Weather,8
1497,9476,Customs,1
1498,136745,Traffic,8
1499,110678,Traffic,1
1500,71809,Customs,1
1501,183552,Customs,1
1502,100287,Traffic,1
1503,176801,Logistics Issue,2
1504,185139,Traffic,6
1505,39114,Logistics Issue,2
1506,45593,Weather,8
1507,168175,Logistics Issue,9
1508,190726,Traffic,3
1509,73150,Customs,1
1510,116427,Customs,1
1511,111869,Customs,9
1512,59856,Customs,9
1513,1576,Logistics Issue,2
1514,17816,Weather,9
1515,5749,Weather,9
1516,142012,Customs,6
1517,72950,Weather,6
1518,133697,Customs,8
1519,187408,Traffic,6
1520,165362,Customs,6
1521,108053,Weather,4
1522,114079,Logistics Issue,4
1523,8602,Logistics Issue,6
1524,85623,Traffic,5
1525,85393,Traffic,1
1526,10016,Logistics Issue,1
1527,42926,Logistics Issue,7
1528,171661,Logistics Issue,9
1529,190120,Traffic,3
1530,172822,Logistics Issue,3
1531,95976,Customs,6
1532,78957,Logistics Issue,9
1533,50788,Traffic,8
1534,38552,Customs,4
1535,6227,Traffic,8
1536,59018,Logistics Issue,4
1537,109328,Customs,8
1538,96372,Logistics Issue,6
1539,6101,Weather,1
1540,52426,Customs,5
1541,79471,Weather,3
1542,54040,Weather,4
1543,171829,Customs,3
1544,85952,Customs,4
1545,67731,Logistics Issue,4
1546,36723,Traffic,1
1547,171499,Logistics Issue,7
1548,119721,Logistics Issue,2
1549,43083,Weather,9
1550,98018,Weather,2
1551,82317,Weather,3
1552,190873,Logistics Issue,2
1553,147795,Weather,5
1554,13626,Weather,3
1555,44817,Logistics Issue,9
1556,187697,Traffic,7
1557,173343,Customs,2
1558,112162,Weather,2
1559,195250,Logistics Issue,9
1560,53518,Weather,6
1561,24748,Weather,3
1562,145890,Logistics Issue,2
1563,137039,Traffic,5
1564,145606,Customs,3
1565,148819,Customs,1
1566,42258,Weather,4
1567,184093,Weather,3
1568,28662,Customs,7
1569,152323,Logistics Issue,9
1570,91207,Logistics Issue,2
1571,42654,Customs,3
1572,22253,Weather,3
1573,98135,Customs,2
1574,176034,Traffic,2
1575,80836,Weather,1
1576,55479,Logistics Issue,6
1577,111173,Traffic,6
1578,80960,Weather,5
1579,186049,Logistics Issue,6
1580,190503,Weather,4
1581,183532,Customs,3
1582,101669,Weather,3
1583,87890,Customs,1
1584,100558,Customs,2
1585,27970,Customs,2
1586,128440,Traffic,3
1587,66697,Weather,4
1588,120097,Customs,3
1589,145949,Customs,1
1590,102091,Traffic,5
1591,144425,Customs,8
1592,92033,Logistics Issue,9
1593,47994,Logistics Issue,5
1594,140203,Logistics Issue,9
1595,163913,Weather,5
1596,48475,Weather,7
1597,120841,Traffic,8
1598,163375,Customs,1
1599,194920,Customs,7
1600,25770,Customs,3
1601,187969,Weather,4
1602,192605,Logistics Issue,1
1603,26848,Customs,9
1604,76261,Weather,5
1605,82920,Traffic,7
1606,191922,Traffic,5
1607,195448,Customs,7
1608,142212,Customs,2
1609,109797,Traffic,4
1610,64363,Weather,1
1611,47709,Logistics Issue,9
1612,94609,Customs,6
1613,79633,Logistics Issue,8
1614,99870,Customs,7
1615,188865,Traffic,3
1616,37949,Weather,7
1617,183227,Customs,9
1618,186949,Traffic,7
1619,54746,Traffic,1
1620,114384,Traffic,3
1621,67950,Weather,8
1622,183529,Logistics Issue,5
1623,94781,Weather,8
1624,155095,Customs,7
1625,124198,Logistics Issue,5
1626,167561,Customs,4
1627,25896,Weather,4
1628,195787,Traffic,3
1629,123803,Logistics Issue,4
1630,120936,Logistics Issue,9
1631,41773,Logistics Issue,1
1632,59744,Customs,2
1633,13456,Customs,1
1634,152673,Traffic,7
1635,101518,Traffic,6
1636,150127,Weather,4
1637,12915,Customs,4
1638,96009,Weather,9
1639,18489,Logistics Issue,7
1640,94769,Weather,4
1641,99576,Traffic,5
1642,68752,Logistics Issue,2
1643,11990,Weather,6
1644,24903,Weather,4
1645,109526,Weather,3
1646,870,Traffic,7
1647,195699,Traffic,6
1648,129413,Logistics Issue,2
1649,18715,Traffic,3
1650,90542,Logistics Issue,5
1651,56231,Weather,7
1652,85911,Customs,1
1653,68066,Weather,7
1654,168257,Customs,7
1655,160414,Logistics Issue,8
1656,8672,Traffic,5
1657,38123,Traffic,5
1658,175609,Customs,2
1659,161550,Traffic,7
1660,165555,Weather,9
1661,189506,Traffic,8
1662,9667,Traffic,2
1663,158413,Traffic,3
1664,115692,Customs,1
1665,5746,Logistics Issue,4
1666,174321,Customs,3
1667,164543,Weather,7
1668,192612,Weather,8
1669,72859,Weather,1
1670,98238,Traffic,8
1671,166045,Traffic,3
1672,181955,Customs,6
1673,100485,Customs,8
1674,188851,Logistics Issue,8
1675,178550,Customs,8
1676,10832,Customs,2
1677,65784,Logistics Issue,6
1678,17927,Traffic,3
1679,175948,Logistics Issue,8
1680,168035,Traffic,8
1681,194787,Traffic,4
1682,88237,Traffic,6
1683,98356,Customs,5
1684,20800,Customs,2
1685,81990,Logistics Issue,7
1686,131528,Weather,2
1687,128645,Customs,2
1688,60479,Weather,8
1689,8503,Weather,2
1690,34545,Logistics Issue,1
1691,183916,Customs,8
1692,110745,Customs,7
1693,24769,Weather,9
1694,154770,Weather,8
1695,105819,Weather,2
1696,71760,Traffic,6
1697,92386,Weather,9
1698,66561,Weather,5
1699,29282,Traffic,2
1700,93621,Customs,9
1701,66038,Traffic,7
1702,129434,Customs,9
1703,73846,Traffic,4
1704,189146,Weather,9
1705,39136,Logistics Issue,2
1706,47311,Traffic,1
1707,117775,Traffic,2
1708,112263,Weather,4
1709,14002,Customs,9
1710,15995,Traffic,5
1711,140273,Logistics Issue,6
1712,40646,Customs,5
1713,128293,Weather,6
1714,63745,Traffic,7
1715,118212,Logistics Issue,1
1716,143383,Weather,9
1717,191338,Logistics Issue,2
1718,165319,Traffic,6
1719,160488,Logistics Issue,4
1720,131919,Customs,8
1721,169529,Weather,5
1722,69530,Customs,4
1723,116261,Logistics Issue,7
1724,38275,Logistics Issue,3
1725,4828,Customs,1
1726,184224,Traffic,6
1727,134693,Weather,5
1728,57748,Logistics Issue,8
1729,59959,Customs,2
1730,141196,Traffic,3
1731,100974,Customs,8
1732,74717,Logistics Issue,5
1733,170653,Customs,8
1734,41067,Weather,4
1735,103214,Traffic,6
1736,45244,Logistics Issue,4
1737,69777,Logistics Issue,3
1738,34378,Customs,3
1739,40511,Traffic,9
1740,144064,Customs,4
1741,93972,Weather,8
1742,187709,Logistics Issue,5
1743,179003,Customs,2
1744,196656,Traffic,9
1745,176858,Customs,4
1746,141944,Customs,7
1747,23023,Weather,4
1748,46623,Traffic,5
1749,163800,Customs,6
1750,37769,Traffic,2
1751,165754,Logistics Issue,1
1752,139190,Customs,3
1753,49813,Customs,4
1754,1608,Weather,3
1755,71101,Traffic,3
1756,25036,Customs,8
1757,98222,Weather,4
1758,67757,Logistics Issue,2
1759,172697,Logistics Issue,5
1760,63881,Logistics Issue,7
1761,179549,Logistics Issue,4
1762,108162,Customs,1
1763,32543,Customs,4
1764,102396,Logistics Issue,7
1765,17077,Weather,3
1766,119118,Traffic,8
1767,180312,Logistics Issue,7
1768,56116,Weather,5
1769,166601,Customs,3
1770,7389,Customs,9
1771,110124,Logistics Issue,5
1772,174910,Weather,4
1773,7795,Logistics Issue,7
1774,28897,Traffic,9
1775,77705,Customs,3
1776,68818,Logistics Issue,3
1777,165449,Customs,4
1778,92958,Traffic,2
1779,26220,Weather,2
1780,118496,Customs,4
1781,106908,Traffic,9
1782,104761,Weather,4
1783,119703,Traffic,7
1784,40428,Customs,2
1785,99141,Logistics Issue,4
1786,94072,Logistics Issue,7
1787,100098,Logistics Issue,9
1788,122587,Traffic,6
1789,2548,Traffic,1
1790,36429,Customs,8
1791,65146,Customs,4
1792,143795,Weather,6
1793,85667,Customs,4
1794,20173,Weather,2
1795,195123,Customs,3
1796,112061,Weather,7
1797,3474,Traffic,5
1798,60560,Traffic,3
1799,149346,Customs,8
1800,26227,Logistics Issue,5
1801,142317,Logistics Issue,5
1802,135532,Logistics Issue,9
1803,92746,Weather,2
1804,35548,Customs,9
1805,184987,Traffic,6
1806,151483,Traffic,9
1807,135493,Customs,1
1808,138948,Logistics Issue,1
1809,126495,Customs,2
1810,50494,Traffic,7
1811,90499,Traffic,9
1812,165881,Customs,2
1813,192713,Weather,5
1814,157196,Customs,8
1815,102951,Logistics Issue,9
1816,177918,Traffic,3
1817,7697,Weather,6
1818,141706,Weather,6
1819,177434,Logistics Issue,8
1820,70006,Logistics Issue,1
1821,190978,Logistics Issue,6
1822,172124,Traffic,7
1823,113928,Weather,8
1824,167071,Traffic,6
1825,38496,Traffic,2
1826,79475,Logistics Issue,9
1827,190085,Weather,9
1828,148835,Traffic,2
1829,39587,Logistics Issue,4
1830,2934,Logistics Issue,1
1831,28763,Traffic,8
1832,98428,Logistics Issue,6
1833,100691,Customs,3
1834,54648,Weather,1
1835,163737,Customs,8
1836,55282,Weather,5
1837,94429,Traffic,3
1838,189064,Traffic,2
1839,9713,Weather,1
1840,147858,Traffic,4
1841,125273,Traffic,1
1842,189914,Traffic,6
1843,167281,Customs,3
1844,100444,Customs,4
1845,169625,Weather,6
1846,67356,Customs,2
1847,134361,Weather,9
1848,17241,Traffic,9
1849,150734,Traffic,4
1850,84478,Customs,7
1851,169362,Weather,1
1852,174073,Traffic,5
1853,154243,Weather,2
1854,100149,Traffic,5
1855,30118,Logistics Issue,5
1856,164362,Logistics Issue,7
1857,166289,Customs,7
1858,135429,Traffic,3
1859,77476,Logistics Issue,8
1860,29413,Logistics Issue,3
1861,95883,Traffic,1
1862,60830,Traffic,9
1863,162915,Logistics Issue,8
1864,149876,Logistics Issue,2
1865,74591,Weather,5
1866,164417,Logistics Issue,4
1867,183886,Weather,1
1868,77079,Weather,1
1869,177033,Customs,3
1870,150163,Traffic,6
1871,148982,Customs,5
1872,164910,Traffic,1
1873,175406,Logistics Issue,5
1874,86740,Customs,6
1875,101326,Customs,1
1876,107391,Logistics Issue,4
1877,182541,Customs,7
1878,60706,Customs,6
1879,149481,Logistics Issue,1
1880,173455,Traffic,9
1881,100672,Logistics Issue,7
1882,89096,Customs,2
1883,169545,Customs,8
1884,183160,Traffic,2
1885,4386,Traffic,9
1886,186882,Logistics Issue,3
1887,150500,Weather,5
1888,85159,Customs,9
1889,138649,Logistics Issue,1
1890,163279,Logistics Issue,5
1891,15763,Customs,8
1892,84298,Customs,5
1893,30069,Traffic,9
1894,33975,Logistics Issue,3
1895,152290,Logistics Issue,8
1896,156858,Logistics Issue,4
1897,190827,Weather,1
1898,68517,Traffic,4
1899,119763,Logistics Issue,9
1900,96797,Traffic,4
1901,183126,Customs,4
1902,122466,Logistics Issue,1
1903,145354,Customs,4
1904,143385,Customs,7
1905,33815,Weather,1
1906,113037,Traffic,7
1907,145916,Weather,7
1908,157756,Traffic,1
1909,113781,Traffic,1
1910,185257,Logistics Issue,7
1911,172387,Customs,2
1912,166549,Weather,1
1913,65117,Traffic,9
1914,24927,Traffic,4
1915,75497,Customs,9
1916,76356,Weather,9
1917,35969,Logistics Issue,3
1918,151406,Logistics Issue,5
1919,47833,Logistics Issue,1
1920,162163,Logistics Issue,1
1921,174769,Weather,6
1922,166287,Weather,2
1923,79036,Customs,3
1924,22150,Logistics Issue,3
1925,8296,Weather,4
1926,80779,Weather,9
1927,103756,Traffic,9
1928,34370,Traffic,1
1929,171486,Weather,8
1930,47180,Traffic,3
1931,140549,Logistics Issue,1
1932,96807,Weather,9
1933,183328,Logistics Issue,5
1934,37749,Logistics Issue,9
1935,13741,Traffic,7
1936,115755,Traffic,7
1937,113559,Weather,3
1938,118242,Logistics Issue,5
1939,32333,Weather,9
1940,58718,Logistics Issue,6
1941,68875,Customs,8
1942,113161,Logistics Issue,2
1943,189761,Traffic,1
1944,76528,Logistics Issue,3
1945,134294,Weather,3
1946,165247,Logistics Issue,2
1947,39887,Customs,6
1948,106525,Weather,1
1949,89766,Logistics Issue,2
1950,183814,Customs,4
1951,47538,Logistics Issue,8
1952,138322,Weather,8
1953,55484,Weather,9
1954,55615,Customs,9
1955,58374,Logistics Issue,5
1956,10528,Weather,1
1957,175769,Traffic,3
1958,79662,Traffic,5
1959,141372,Logistics Issue,8
1960,89104,Traffic,5
1961,94083,Weather,6
1962,195365,Logistics Issue,2
1963,81956,Customs,5
1964,121131,Logistics Issue,5
